Song Year,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,energy_level,positivity_level,Ratings
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.3 In C, BWV 1009: 2. Allemande",0.981,0.486,239000,0.107,0.958,F#,0.101,-16.355,0,0.0353,99.347,4,0.786,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.3 In C, BWV 1009: 5. Bourrée I-II",0.979,0.269,235000,0.109,0.947,A,0.13,-17.341,1,0.0574,66.73,5,0.694,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.3 In C, BWV 1009: 6. Gigue",0.987,0.446,196000,0.21,0.921,E,0.142,-14.578,1,0.0359,106.397,4,0.806,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.4 In E Flat, BWV 1010: 2. Allemande",0.978,0.243,272000,0.126,0.949,C,0.315,-18.432,1,0.0508,152.866,4,0.506,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.4 In E Flat, BWV 1010: 5. Bourrée I-II",0.988,0.451,306000,0.0853,0.927,C,0.169,-20.008,1,0.0423,68.279,4,0.525,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.4 In E Flat, BWV 1010: 6. Gigue",0.983,0.348,161000,0.208,0.912,C,0.141,-20.537,1,0.0439,64.184,4,0.697,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.5 In C Minor, BWV 1011: 2. Allemande",0.975,0.244,274971,0.131,0.924,C,0.0989,-19.396,1,0.0483,69.903,3,0.131,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.5 In C Minor, BWV 1011: 6. Gigue",0.983,0.352,155000,0.109,0.934,C,0.123,-17.893,1,0.0462,89.445,4,0.455,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.6 In D, BWV 1012: 2. Allemande",0.989,0.172,343000,0.135,0.932,B,0.078,-16.881,1,0.0421,89.216,4,0.317,Romantic,-1,1,Excellent
2015,"Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012 (2 CDs)",Johann Sebastian Bach,Classical,"Suite For Cello Solo No.6 In D, BWV 1012: 6. Gigue",0.988,0.478,245000,0.169,0.877,F#,0.117,-15.518,1,0.0371,105.062,3,0.718,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 1: Prelude,0.954,0.449,113773,0.272,0.861,E,0.226,-20.149,1,0.0697,109.243,4,0.704,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 1: Allemande,0.944,0.338,204467,0.253,0.834,E,0.21,-18.265,1,0.0618,99.982,3,0.595,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 1: Gigue,0.968,0.463,106667,0.148,0.812,E,0.11,-17.286,1,0.0504,137.269,3,0.701,Sentimental,-2,0,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 2: Prelude,0.935,0.0993,238453,0.153,0.84,B,0.13,-17.857,0,0.059,57.421,3,0.143,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 2: Allemande,0.931,0.18,196947,0.157,0.852,B,0.136,-19.537,0,0.0491,177.048,3,0.491,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 2: Gigue,0.961,0.44,144373,0.247,0.853,B,0.229,-17.825,0,0.0439,69.398,4,0.689,Sentimental,-2,0,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 3: Prelude,0.962,0.356,180347,0.292,0.862,E,0.131,-18.83,1,0.0494,110.433,3,0.488,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 3: Allemande,0.978,0.499,221307,0.134,0.894,E,0.103,-19.309,1,0.0482,113.768,4,0.515,Romantic,-1,1,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 3: Bourrees I & II,0.974,0.458,188733,0.14,0.893,E,0.146,-21.893,1,0.0551,91.219,3,0.606,Sentimental,-2,0,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 3: Gigue,0.95,0.47,170293,0.255,0.88,E,0.118,-15.61,1,0.044,124.246,4,0.454,Sentimental,-2,0,Excellent
2015,Bach: Cello Suites (2 CDs),Suren Bagratuni,Classical,Suite No. 4: Courante,0.987,0.519,202187,0.222,0.866,C,0.115,-19.415,1,0.049,130.706,3,0.609,Sentimental,-2,0,Excellent
2015,Greatest Hits With A Twist - Deluxe Edition,DMX,Hip Hop,Ruff Ryders' Anthem,0.202,0.867,231040,0.796,0,D#,0.0838,-4.73,1,0.0693,92.766,4,0.776,Cool,-1,-1,Excellent
2015,...And Then There Was X,DMX,Hip Hop,Party Up,0.0835,0.534,268867,0.933,0,G#,0.394,-3.282,1,0.366,202.058,4,0.478,Cool,-1,-1,Excellent
2015,The Best Of DMX,DMX,Hip Hop,We Right Here,0.00731,0.767,271013,0.678,0,F#,0.314,-7.795,1,0.137,92.923,4,0.635,Cool,-1,-1,Excellent
2015,No Games,Rick Ross,Hip Hop,No Games,0.0186,0.76,233427,0.832,1.81E-06,F,0.158,-4.167,0,0.0557,146.581,4,0.344,Aggressive,2,-2,Excellent
2015,Port Of Miami,Rick Ross,Hip Hop,Hustlin',0.0898,0.505,254093,0.657,0,F#,0.0606,-7.254,1,0.288,135.995,4,0.666,Cool,-1,-1,Excellent
2015,Port Of Miami,Rick Ross,Hip Hop,Push It,0.246,0.665,208600,0.779,0,E,0.364,-7.085,1,0.258,150.952,4,0.75,Cool,-1,-1,Excellent
2015,Teflon Don,Rick Ross,Hip Hop,B.M.F. (Blowin' Money Fast),0.017,0.743,250307,0.86,0,B,0.22,-4.396,1,0.0549,139.967,4,0.333,Cool,-1,-1,Excellent
2015,Stillmatic,Nas,Hip Hop,Ether,0.0401,0.573,277707,0.831,0,E,0.0909,-5.586,1,0.433,76.352,4,0.766,Cool,-1,-1,Excellent
2015,God's Son,Nas,Hip Hop,I Can,0.103,0.837,253720,0.885,0,D#,0.0666,-3.914,0,0.182,95.313,4,0.694,Cool,-1,-1,Excellent
2015,Greatest Hits,Nas,Hip Hop,Bridging the Gap,0.0332,0.703,235613,0.687,0,E,0.393,-7.104,1,0.389,93.606,4,0.461,Cool,-1,-1,Excellent
2015,2001 (Explicit Version),Dr. Dre,Hip Hop,Bang Bang,0.12,0.865,222467,0.877,2.07E-06,D,0.0808,-2.437,0,0.148,95.329,4,0.783,Cool,-1,-1,Excellent
2015,Beg For Mercy (Explicit Version),G-Unit,Hip Hop,Beg For Mercy,0.0302,0.611,158907,0.794,0,B,0.338,-3.466,1,0.349,97.558,4,0.837,Cool,-1,-1,Excellent
2015,The Tunnel,Funkmaster Flex,Hip Hop,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",0.742,0.571,108973,0.941,0.0026,C#,0.112,-2.853,1,0.423,188.632,4,0.814,Lively,1,2,Excellent
2015,The Marshall Mathers LP (Explicit Version),Eminem,Hip Hop,Bitch Please II,0.0783,0.918,288200,0.586,0,A#,0.145,-2.89,1,0.133,95.517,4,0.779,Cool,-1,-1,Excellent
2015,Rhino Hi-Five: Fabolous,Fabolous,Hip Hop,Breathe,0.34,0.713,268960,0.91,0,G,0.304,-5.586,0,0.282,83.028,4,0.51,Cool,-1,-1,Excellent
2015,"Laugh Now, Cry Later",Ice Cube,Hip Hop,"Click, Clack - Get Back! - edited version",0.00213,0.606,190533,0.789,6.12E-06,A#,0.501,-3.865,1,0.0817,167.977,4,0.844,Cool,-1,-1,Excellent
2015,Blackout!,Method Man,Hip Hop,Da Rockwilder,0.0137,0.612,136093,0.659,0,D#,0.417,-6.995,0,0.406,99.137,4,0.393,Cool,-1,-1,Excellent
2015,Candy Shop (International Version),50 Cent,Hip Hop,Disco Inferno,0.24,0.915,212648,0.659,0.000181,C,0.203,-5.169,1,0.236,96.974,4,0.722,Cool,-1,-1,Excellent
2015,LAX,The Game,Hip Hop,Dope Boys,0.148,0.733,240507,0.813,0,A#,0.179,-3.402,0,0.225,85.067,4,0.696,Energizing,2,0,Excellent
2015,N.W.A. And Their Family Reunion,N.W.A.,Hip Hop,Dope Man,0.0115,0.69,375747,0.783,0,E,0.155,-6.249,1,0.286,176.494,4,0.681,Cool,-1,-1,Excellent
2015,Stillmatic,Nas,Hip Hop,Ether,0.0401,0.573,277707,0.831,0,E,0.0909,-5.586,1,0.433,76.352,4,0.766,Cool,-1,-1,Excellent
2015,Devils Night,D12,Hip Hop,Fight Music,0.0803,0.75,261093,0.849,0,A,0.333,-3.097,1,0.264,89.501,4,0.771,Cool,-1,-1,Excellent
2015,Terrorist Threats,Westside Connection,Hip Hop,Gangsta Nation,0.127,0.843,293053,0.7,0,F#,0.876,-3.249,0,0.26,95.05,4,0.675,Cool,-1,-1,Excellent
2015,The Best Of DMX,DMX,Hip Hop,Get It On The Floor,0.156,0.795,263707,0.789,2.80E-06,A#,0.0793,-4.661,1,0.117,94.218,4,0.597,Cool,-1,-1,Excellent
2015,Ready To Die The Remaster,The Notorious B.I.G.,Hip Hop,Gimme The Loot,0.0867,0.713,304147,0.647,0,E,0.636,-8.22,1,0.439,94.036,4,0.694,Cool,-1,-1,Poor
2015,Greatest Hits,Nas,Hip Hop,Got Ur Self A...,0.0128,0.599,228747,0.861,0,G#,0.113,-4.783,0,0.265,92.866,4,0.613,Cool,-1,-1,Poor
2015,Greatest Hits,Nas,Hip Hop,Hate Me Now (feat.- Puff Daddy),0.00616,0.652,285307,0.754,0,F#,0.12,-4.929,0,0.208,90.12,4,0.429,Cool,-1,-1,Poor
2015,Greatest Hits,2Pac,Hip Hop,Hit 'Em Up - Single Version,0.0466,0.921,312627,0.843,0,E,0.0757,-4.008,1,0.239,95.193,4,0.589,Cool,-1,-1,Poor
2015,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,50 Cent,Hip Hop,Hustler's Ambition,0.277,0.604,237613,0.737,0,E,0.305,-6.174,1,0.292,88.243,4,0.683,Cool,-1,-1,Poor
2015,Port Of Miami,Rick Ross,Hip Hop,Hustlin',0.0849,0.502,254093,0.652,0,F#,0.0675,-7.224,1,0.3,136.04,4,0.649,Cool,-1,-1,Poor
2015,The Documentary,The Game,Hip Hop,How We Do,0.0455,0.862,235533,0.648,0,C#,0.0332,-7.401,0,0.251,98.012,4,0.637,Cool,-1,-1,Poor
2015,Beg For Mercy (Explicit Version),G-Unit,Hip Hop,I Smell Pussy,0.0438,0.806,238200,0.787,0,G#,0.0644,-3.005,0,0.216,89.208,4,0.74,Cool,-1,-1,Poor
2015,"MMG Presents: Self Made, Vol. 1",Meek Mill,Hip Hop,Ima Boss - feat. Rick Ross,0.0415,0.37,250240,0.87,0,D,0.604,-2.09,1,0.271,79.092,4,0.331,Aggressive,2,-2,Poor
2015,Doctor's Advocate,The Game,Hip Hop,Let's Ride,0.169,0.878,237680,0.739,0,D,0.119,-5.157,1,0.189,93.601,4,0.824,Cool,-1,-1,Poor
2015,True Story,Terror Squad,Hip Hop,Lean Back,0.11,0.799,247427,0.916,0,A#,0.0746,-3.344,1,0.471,126.687,5,0.697,Cool,-1,-1,Poor
2016,Come Home With Me,Cam’ron,Hip Hop,Oh Boy,0.0266,0.762,204707,0.776,0,G#,0.0959,-5.623,1,0.196,83.02,4,0.796,Cool,-1,-1,Poor
2016,Runnin' (Dying To Live) [International Version],2Pac,Hip Hop,Runnin' (Dying To Live),0.0497,0.544,231987,0.805,0.000365,G,0.145,-2.765,0,0.408,166.061,4,0.668,Cool,-1,-1,Poor
2016,We Are Young Money,Young Money,Hip Hop,Steady Mobbin,0.0252,0.681,310733,0.694,0,A,0.541,-8.123,0,0.258,156.149,4,0.659,Cool,-1,-1,Poor
2016,The R.E.D. Album,The Game,Hip Hop,The City,0.176,0.574,341453,0.787,0,G#,0.0918,-4.147,0,0.398,144.474,4,0.302,Cool,-1,-1,Poor
2016,Greatest Hits,2Pac,Hip Hop,Toss It Up,0.0466,0.801,282800,0.769,0,A#,0.518,-4.32,0,0.209,91.986,4,0.595,Energizing,2,0,Poor
2016,The Great Depression,DMX,Hip Hop,We Right Here,0.00529,0.67,267707,0.675,3.14E-06,F#,0.312,-5.637,1,0.196,185.903,4,0.686,Cool,-1,-1,Poor
2016,We The Best Forever,DJ Khaled,Hip Hop,Welcome To My Hood,0.00833,0.59,250373,0.72,0,F,0.167,-3.833,1,0.209,139.79,4,0.604,Cool,-1,-1,Poor
2016,Come Home With Me,Cam’ron,Hip Hop,Welcome To New York City,0.0185,0.581,309600,0.884,0,F,0.132,-5.512,1,0.315,169.472,4,0.493,Cool,-1,-1,Poor
2016,R&G (Rhythm & Gangsta): The Masterpiece,Snoop Dogg,Hip Hop,Drop It Like It's Hot,0.187,0.881,266067,0.622,0,A#,0.103,-4.149,1,0.215,91.989,4,0.633,Cool,-1,-1,Poor
2016,Lose Yourself,Eminem,Hip Hop,Lose Yourself - Soundtrack Version,0.0109,0.681,320293,0.743,0.000279,B,0.225,-4.567,1,0.287,171.396,4,0.0568,Cool,-1,-1,Poor
2016,2001 (Explicit Version),Dr. Dre,Hip Hop,Forgot About Dre,0.092,0.925,222240,0.737,0,F,0.169,-1.292,1,0.0777,133.946,4,0.603,Cool,-1,-1,Poor
2016,The Massacre (Ecopac Reissue Explicit),50 Cent,Hip Hop,Candy Shop,0.0214,0.619,208144,0.578,3.37E-05,G#,0.387,-8.002,1,0.474,123.719,5,0.731,Cool,-1,-1,Poor
2016,Ready To Die The Remaster,The Notorious B.I.G.,Hip Hop,Juicy,0.472,0.889,302693,0.816,0,F#,0.204,-4.67,1,0.247,96.056,4,0.777,Cool,-1,-1,Poor
2016,The Documentary,The Game,Hip Hop,How We Do,0.0496,0.578,235533,0.666,0,E,0.0335,-7.1,1,0.435,195.13,4,0.591,Cool,-1,-1,Poor
2016,Straight Outta Compton,N.W.A.,Hip Hop,Gangsta Gangsta,0.0251,0.897,336917,0.694,1.82E-06,D#,0.324,-8.364,0,0.277,98.118,4,0.706,Cool,-1,-1,Poor
2016,Ready To Die The Remaster,The Notorious B.I.G.,Hip Hop,Who Shot Ya,0.273,0.828,319373,0.686,0,G#,0.524,-5.689,0,0.218,91.713,4,0.617,Cool,-1,-1,Poor
2016,Snoop Dogg Hits,Snoop Dogg,Hip Hop,Nuthin' But a G Thing,0.00707,0.807,237160,0.709,0,C#,0.24,-8.152,0,0.29,94.631,4,0.675,Cool,-1,-1,Poor
2016,It Was Written,Nas,Hip Hop,If I Ruled the World (Imagine That),0.0474,0.879,282373,0.564,9.43E-06,G,0.0519,-7.682,0,0.247,93.908,4,0.523,Cool,-1,-1,Poor
2016,Me Against The World,2Pac,Hip Hop,Dear Mama,0.379,0.773,280000,0.542,0,D#,0.129,-7.136,1,0.126,84.124,4,0.31,Cool,-1,-1,Poor
2016,Creepin on Ah Come Up,Bone Thugs-N-Harmony,Hip Hop,Foe Tha Love of $,0.00295,0.772,272440,0.695,0,E,0.427,-8.013,1,0.0735,137.868,1,0.643,Cool,-1,-1,Poor
2016,Konvicted,Akon,Hip Hop,Blown Away,0.196,0.778,209013,0.717,0,E,0.307,-7.558,1,0.308,91.958,4,0.354,Cool,-1,-1,Poor
2016,Gangsta Memorial (Explicit),Eazy-E,Hip Hop,Ole School Shit,0.00132,0.787,242107,0.671,0,A#,0.0783,-5.308,0,0.0906,81.897,4,0.637,Cool,-1,-1,Poor
2016,Ruthless For Life,MC Ren,Hip Hop,Ruthless For Life,0.171,0.778,264533,0.867,0,A#,0.13,-6.586,1,0.256,94.978,4,0.547,Energizing,2,0,Poor
2016,Best of UGK,UGK,Hip Hop,"Front, Back & Side to Side",0.0198,0.815,314667,0.635,6.46E-06,G#,0.0633,-5.592,0,0.113,150.035,4,0.827,Cool,-1,-1,Poor
2016,Gangsta Grillz 9,DJ Drama,Hip Hop,See About Ya,0.0116,0.691,258360,0.624,6.19E-05,G#,0.595,-10.844,0,0.345,157.946,4,0.706,Cool,-1,-1,Poor
2016,Enter The Wu-Tang (36 Chambers) [Expanded Edition],Wu-Tang Clan,Hip Hop,Shame On a Nigga,0.0846,0.889,177067,0.466,7.44E-06,A#,0.384,-10.74,1,0.36,100.17,4,0.403,Cool,-1,-1,Poor
2016,The Very Best Of En Vogue (Digital),En Vogue,Hip Hop,"Give It Up, Turn It Loose",0.19,0.836,312040,0.58,0.000271,A#,0.0379,-8.778,1,0.0692,93.015,4,0.939,Energizing,2,0,Poor
2016,The Best Of Salt-N-Pepa 20th Century Masters The Millennium Collection,Salt-N-Pepa,Hip Hop,Whatta Man,0.133,0.755,308240,0.68,2.56E-05,D,0.191,-6.75,1,0.195,173.16,4,0.89,Cool,-1,-1,Poor
2016,Midnight Marauders,A Tribe Called Quest,Hip Hop,Sucka Nigga,0.299,0.774,245080,0.623,0,A#,0.385,-10.372,1,0.324,86.233,4,0.928,Cool,-1,-1,Poor
2016,Bad Boy's 10th Anniversary- The Hits,Diddy,Hip Hop,I'll Be Missing You (feat. 112),0.0522,0.862,301520,0.479,0.00126,E,0.589,-9.199,1,0.0646,109.878,4,0.925,Energizing,2,0,Poor
2016,CYPRESS HILL,Cypress Hill,Hip Hop,Hand On the Pump,0.0759,0.826,243027,0.658,1.86E-05,A,0.235,-10.952,1,0.302,98.05,4,0.571,Cool,-1,-1,Poor
2016,#1's,Destiny's Child,Hip Hop,"No, No, No Pt. 2 - #1's Edit",0.218,0.757,195373,0.523,0,D,0.173,-4.703,0,0.0951,90.891,4,0.732,Energizing,2,0,Poor
2016,Oochie Wally,Nas,Hip Hop,Oochie Wally - Remix,0.0564,0.619,300559,0.719,0.00125,E,0.77,-6.924,1,0.322,93.533,4,0.722,Cool,-1,-1,Poor
2016,ODB Greatest Hitz,Ol' Dirty Bastard,Hip Hop,Fantasy (Remix) (Feat. Mariah Carey),0.0347,0.827,280503,0.574,0,B,0.069,-6.957,1,0.0828,102.645,4,0.838,Cool,-1,-1,Poor
2016,All World 2,LL Cool J,Hip Hop,Around The Way Girl,0.00453,0.777,245147,0.734,0.0113,A#,0.317,-7.883,1,0.171,101.141,4,0.706,Cool,-1,-1,Average
2016,No Nose Job: The Legend Of Digital Underground,Digital Underground,Hip Hop,Kiss You Back - Smack On The Cheek Mix,0.0233,0.841,221633,0.694,0,F#,0.241,-9.32,0,0.124,113.12,4,0.804,Cool,-1,-1,Average
2016,6 Pack (Explicit Version),Nelly,Hip Hop,Hot In Herre,0.222,0.969,228653,0.72,0,F#,0.0622,-4.904,0,0.159,107.086,4,0.899,Cool,-1,-1,Average
2016,Lista de invitados,SFDK,Hip Hop,Blondapetit con Swan Fyahbwoy y Gordo Master,0.222,0.685,292093,0.859,0,F,0.298,-2.59,0,0.284,87.37,4,0.816,Cool,-1,-1,Average
2016,Lista de invitados,SFDK,Hip Hop,"Los Chicos Del Barrio con El Limite, Dementores, Ed Noise Y Pájaro",0.0252,0.556,268307,0.86,0,D,0.0833,-3.388,1,0.397,180.198,4,0.501,Cool,-1,-1,Average
2016,Carrie,Crew Cuervos,Hip Hop,El Justo,0.0127,0.678,296667,0.849,0,G#,0.0712,-4.611,1,0.29,98.153,4,0.671,Cool,-1,-1,Average
2016,Boa 18,Little Pepe,Hip Hop,Biribay,0.158,0.644,242947,0.763,0,E,0.423,-7.389,0,0.189,169.763,4,0.885,Cool,-1,-1,Average
2016,The End,Kultama,Hip Hop,Ni Agradecío ni Pagao,0.0881,0.599,249067,0.945,0,A#,0.0505,-4.226,1,0.169,94.972,4,0.806,Cool,-1,-1,Average
2016,Lista de invitados,SFDK,Hip Hop,"Digan Lo Que Quieran con Little Pepe, Jefe De La M e Ijah",0.205,0.704,255853,0.808,0,C,0.0817,-4.281,0,0.312,92.106,4,0.827,Cool,-1,-1,Average
2016,Mejor Que El Silencio,Nach,Hip Hop,Tú,0.128,0.495,237387,0.941,0,D#,0.0736,-3.354,0,0.292,87.172,4,0.636,Cool,-1,-1,Average
2016,Mejor Que El Silencio,Nach,Hip Hop,Tres Siglas,0.343,0.463,230773,0.948,0,C,0.321,-4.251,1,0.32,163.428,4,0.825,Cool,-1,-1,Average
2016,Triple XXX 4 Life,Triple XXX,Hip Hop,De Vuelta,0.168,0.817,251650,0.948,0,A,0.296,-3.697,1,0.0992,103.004,4,0.961,Cool,-1,-1,Average
2016,21 Centimetros,Duo Kie,Hip Hop,Vamos Todos a Morir Aqui Dentro,0.0324,0.754,192853,0.622,0,E,0.36,-6.504,1,0.315,98.931,4,0.438,Cool,-1,-1,Average
2016,21 Centimetros,Duo Kie,Hip Hop,Cualquiera Puede Tener un Mal Dia,0.206,0.678,255973,0.953,0,G#,0.278,-4.618,0,0.445,89.888,4,0.679,Cool,-1,-1,Average
2016,Lista de invitados,SFDK,Hip Hop,Lsd con Kultama,0.106,0.714,241347,0.699,0,D,0.318,-6.42,0,0.273,93.12,4,0.758,Cool,-1,-1,Average
2016,Lista de invitados,SFDK,Hip Hop,Cuando Todo Acabe con El Chojin - colabora Jefe De La M,0.251,0.692,295800,0.86,0,D,0.698,-3.928,0,0.435,93.957,4,0.749,Cool,-1,-1,Average
2016,Dramatica,Falsalarma,Hip Hop,¡A La Voz De Ya!,0.0532,0.729,333493,0.558,1.58E-06,F#,0.129,-5.298,0,0.292,90.042,4,0.494,Cool,-1,-1,Average
2016,Dramatica,Falsalarma,Hip Hop,Full Time,0.00864,0.481,270573,0.748,0.133,A#,0.668,-5.296,1,0.124,138.043,3,0.478,Cool,-1,-1,Average
2016,La Misiva (Edicion Especial),Falsalarma,Hip Hop,El Santo,0.564,0.615,304387,0.903,0,G,0.333,-4.363,0,0.288,93.677,4,0.898,Cool,-1,-1,Average
2016,He Tenido un Sueño,ZPU,Hip Hop,Anatomía,0.141,0.615,198240,0.896,0,G#,0.238,-3.69,0,0.244,93.156,4,0.961,Cool,-1,-1,Average
2016,Genios,Violadores Del Verso,Hip Hop,Maximo Exponente,0.0715,0.701,256973,0.774,0,G,0.327,-4.986,1,0.289,88.677,4,0.348,Cool,-1,-1,Average
2016,12 Días,Freshmakers,Hip Hop,Colors Con Strange Fruit Project,0.0406,0.425,281307,0.815,0,D#,0.28,-6.017,1,0.323,176.248,4,0.648,Cool,-1,-1,Average
2016,Meid in Espein,Hazhe con Sharif,Hip Hop,Carta A Un Amigo,0.534,0.679,256413,0.731,0,D#,0.233,-7.548,1,0.198,89.815,4,0.944,Cool,-1,-1,Average
2016,Vidalogia,Tremendo,Hip Hop,El Loco Soy Yo,0.13,0.766,255027,0.752,0,A#,0.22,-5.178,1,0.396,93.115,4,0.852,Cool,-1,-1,Average
2016,Presents the Incredible Adventures of Soul Villain & Friends In... Soultape,Lex Luthorz,Hip Hop,Dime Por Qué,0.641,0.351,112547,0.729,0,G,0.0593,-5.515,0,0.1,145.936,3,0.854,Cool,-1,-1,Average
2016,La banda sonora de nuestras vidas,Artes,Hip Hop,El par,0.224,0.622,170133,0.93,0,G#,0.266,-4.091,1,0.342,95.903,4,0.814,Energizing,2,0,Average
2016,A,Artes,Hip Hop,Feos,0.179,0.626,207648,0.812,0,F#,0.708,-4.13,0,0.273,98.16,4,0.629,Cool,-1,-1,Average
2016,Phoenix,Subsuelo,Hip Hop,Demagogia,0.279,0.41,225880,0.932,0,E,0.378,-6.426,1,0.408,96.883,4,0.785,Cool,-1,-1,Average
2016,La Semilla,Bajo Minimos,Hip Hop,El Diccionario Del Diablo,0.177,0.486,308587,0.928,0,B,0.0788,-7.272,1,0.521,188.075,4,0.596,Cool,-1,-1,Average
2016,Shades,LevyGrey,Hip Hop,For Me,0.0446,0.564,203781,0.471,3.78E-05,G#,0.114,-9.27,0,0.109,152.199,4,0.169,Energizing,2,0,Average
2016,Everything's Fine,Jean Grae,Hip Hop,Gold Purple Orange,0.435,0.61,300391,0.615,0.0337,A#,0.212,-9.612,1,0.0616,95.963,4,0.63,Cool,-1,-1,Average
2016,Don't Nobody Want None,Tech N9ne,Hip Hop,Don't Nobody Want None,0.0492,0.845,179917,0.865,0.00039,B,0.186,-6.056,1,0.184,123.987,4,0.389,Energizing,2,0,Average
2016,U&I (feat. Dia),Flatbush Zombies,Hip Hop,U&I (feat. Dia),0.00664,0.496,316004,0.554,0,A#,0.111,-8.487,1,0.365,80,4,0.328,Aggressive,2,-2,Average
2016,Freda's Son,YFN Lucci,Hip Hop,Front Row in LA,0.193,0.794,201642,0.595,0,E,0.113,-5.722,0,0.235,124.108,4,0.383,Cool,-1,-1,Average
2016,B.I.D,Tory Lanez,Hip Hop,B.I.D,0.102,0.759,164133,0.695,0,G,0.0899,-5.632,0,0.0796,154.967,4,0.522,Cool,-1,-1,Average
2016,44 More,Logic,Hip Hop,44 More,0.0717,0.818,188613,0.572,0,A#,0.101,-7.085,1,0.228,139.968,4,0.236,Cool,-1,-1,Average
2016,Lil Boat 2,Lil Yachty,Hip Hop,BOOM!,0.191,0.844,229525,0.699,0,A#,0.194,-5.794,1,0.335,132.955,4,0.753,Cool,-1,-1,Average
2016,Set Trippin,Casanova,Hip Hop,Set Trippin,0.435,0.485,232133,0.786,0.000313,G#,0.0898,-4.119,0,0.445,80.987,4,0.337,Cool,-1,-1,Average
2016,Era,PRhyme,Hip Hop,Era,0.105,0.798,212890,0.946,0,A#,0.486,-2.937,1,0.345,79.916,4,0.66,Cool,-1,-1,Average
2016,Picture Me Rollin,MadeinTYO,Hip Hop,Picture Me Rollin,0.0634,0.877,168707,0.625,0,E,0.141,-5.008,0,0.379,137.022,4,0.253,Cool,-1,-1,Average
2016,3001: A Laced Odyssey,Flatbush Zombies,Hip Hop,Bounce,0.0113,0.628,241520,0.618,0,D,0.109,-8.4,0,0.313,110.007,4,0.362,Cool,-1,-1,Good
2016,Flirt,PRhyme,Hip Hop,Flirt,0.022,0.573,200479,0.928,0,E,0.173,-3.514,1,0.289,83.765,4,0.673,Cool,-1,-1,Good
2016,Melanin Magic (Pretty Brown),Remy Ma,Hip Hop,Melanin Magic (Pretty Brown),0.044,0.491,177987,0.755,0,F,0.124,-2.561,1,0.3,148.237,4,0.59,Cool,-1,-1,Good
